RegionName	,Type of adjustment	,Measure	,Year	,Mean	,RSD	,RMD	,m_obs
G8	,Raw	,PBCA	,1987	,1.084591e+04	,0	,0	,1
G8	,Raw	,PBCA	,1988	,1.122188e+04	,0	,0	,1
G8	,Raw	,PBCA	,1989	,1.130625e+04	,0	,0	,1
G8	,Raw	,PBCA	,1990	,1.180873e+04	,0	,0	,1
G8	,Raw	,PBCA	,1991	,1.162228e+04	,0	,0	,1
G8	,Raw	,PBCA	,1992	,1.120647e+04	,3.088750e-03	,2.184076e-03	,2
G8	,Raw	,PBCA	,1993	,1.110693e+04	,9.347079e-03	,6.609383e-03	,2
G8	,Raw	,PBCA	,1994	,1.102649e+04	,8.249563e-03	,5.833322e-03	,2
G8	,Raw	,PBCA	,1995	,1.067074e+04	,4.732506e-02	,4.654889e-02	,5
G8	,Raw	,PBCA	,1996	,1.088076e+04	,4.748140e-02	,4.658114e-02	,5
G8	,Raw	,PBCA	,1997	,1.089339e+04	,4.338611e-02	,4.201015e-02	,5
G8	,Raw	,PBCA	,1998	,1.092076e+04	,4.257856e-02	,4.156654e-02	,5
G8	,Raw	,PBCA	,1999	,1.102289e+04	,4.195201e-02	,4.136664e-02	,5
G8	,Raw	,PBCA	,2000	,1.126232e+04	,4.031370e-02	,3.959157e-02	,5
G8	,Raw	,PBCA	,2001	,1.124563e+04	,3.818359e-02	,3.740535e-02	,5
G8	,Raw	,PBCA	,2002	,1.119500e+04	,4.119544e-02	,4.096624e-02	,5
G8	,Raw	,PBCA	,2003	,1.136199e+04	,3.996187e-02	,3.955112e-02	,5
G8	,Raw	,PBCA	,2004	,1.144071e+04	,4.296499e-02	,4.224382e-02	,5
G8	,Raw	,PBCA	,2005	,1.145406e+04	,4.227565e-02	,4.153684e-02	,5
G8	,Raw	,PBCA	,2006	,1.138825e+04	,4.194834e-02	,4.108673e-02	,5
G8	,Raw	,PBCA	,2007	,1.148968e+04	,4.011731e-02	,3.924225e-02	,5
G8	,Raw	,PBCA	,2008	,1.120577e+04	,3.927580e-02	,3.841249e-02	,5
G8	,Raw	,PBCA	,2009	,1.043726e+04	,3.644633e-02	,3.570010e-02	,5
G8	,Raw	,PBCA	,2010	,1.104494e+04	,2.376230e-02	,2.153270e-02	,4
G8	,Raw	,PBCA	,2011	,1.094069e+04	,2.389385e-02	,2.129599e-02	,4
G8	,Raw	,PBCA	,2012	,1.090068e+04	,1.038267e-02	,8.865492e-03	,3
G8	,Raw	,PBCA	,2013	,1.097218e+04	,1.231405e-02	,1.084534e-02	,3
G8	,Raw	,PBCA	,2014	,1.085059e+04	,1.243822e-02	,1.100475e-02	,3
G8	,Raw	,PBCA	,2015	,1.064093e+04	,1.389515e-02	,1.196607e-02	,3
G8	,Raw	,PBCA	,2016	,1.050494e+04	,1.847428e-02	,1.306329e-02	,2
EU12	,Raw	,PBCA	,1960	,4.826344e+02	,0	,0	,1
EU12	,Raw	,PBCA	,1961	,5.119952e+02	,0	,0	,1
EU12	,Raw	,PBCA	,1962	,5.466328e+02	,0	,0	,1
EU12	,Raw	,PBCA	,1963	,5.866145e+02	,0	,0	,1
EU12	,Raw	,PBCA	,1964	,6.248065e+02	,0	,0	,1
EU12	,Raw	,PBCA	,1965	,6.358386e+02	,0	,0	,1
EU12	,Raw	,PBCA	,1966	,6.505851e+02	,0	,0	,1
EU12	,Raw	,PBCA	,1967	,6.701853e+02	,0	,0	,1
EU12	,Raw	,PBCA	,1968	,7.109373e+02	,0	,0	,1
EU12	,Raw	,PBCA	,1969	,7.602641e+02	,0	,0	,1
EU12	,Raw	,PBCA	,1970	,8.612507e+02	,8.060196e-02	,5.699419e-02	,2
EU12	,Raw	,PBCA	,1971	,8.815339e+02	,6.283115e-02	,4.442833e-02	,2
EU12	,Raw	,PBCA	,1972	,9.099365e+02	,5.897761e-02	,4.170347e-02	,2
EU12	,Raw	,PBCA	,1973	,9.453367e+02	,6.552324e-02	,4.633193e-02	,2
EU12	,Raw	,PBCA	,1974	,9.509008e+02	,3.792934e-02	,2.682009e-02	,2
EU12	,Raw	,PBCA	,1975	,1.002913e+03	,3.015823e-02	,2.132509e-02	,2
EU12	,Raw	,PBCA	,1976	,1.053990e+03	,2.692882e-02	,1.904155e-02	,2
EU12	,Raw	,PBCA	,1977	,1.096338e+03	,3.096852e-02	,2.189805e-02	,2
EU12	,Raw	,PBCA	,1978	,1.142115e+03	,3.125841e-02	,2.210303e-02	,2
EU12	,Raw	,PBCA	,1979	,1.154602e+03	,4.178193e-02	,2.954429e-02	,2
EU12	,Raw	,PBCA	,1980	,1.172628e+03	,3.058479e-02	,2.162671e-02	,2
EU12	,Raw	,PBCA	,1981	,1.126254e+03	,4.002696e-02	,2.830333e-02	,2
EU12	,Raw	,PBCA	,1982	,1.137998e+03	,3.254364e-02	,2.301183e-02	,2
EU12	,Raw	,PBCA	,1983	,1.142192e+03	,2.613175e-02	,1.847794e-02	,2
EU12	,Raw	,PBCA	,1984	,1.154664e+03	,3.041024e-02	,2.150328e-02	,2
EU12	,Raw	,PBCA	,1985	,1.166040e+03	,2.417905e-02	,1.709717e-02	,2
EU12	,Raw	,PBCA	,1986	,1.182005e+03	,2.182836e-02	,1.543498e-02	,2
EU12	,Raw	,PBCA	,1987	,1.207448e+03	,2.228598e-02	,1.575857e-02	,2
EU12	,Raw	,PBCA	,1988	,1.186385e+03	,3.397980e-02	,2.402735e-02	,2
EU12	,Raw	,PBCA	,1989	,1.153008e+03	,3.369942e-02	,2.382909e-02	,2
EU12	,Raw	,PBCA	,1990	,1.044928e+03	,6.744093e-03	,4.768794e-03	,2
EU12	,Raw	,PBCA	,1991	,9.597729e+02	,3.339014e-03	,2.361039e-03	,2
EU12	,Raw	,PBCA	,1992	,8.870927e+02	,1.885549e-03	,1.333284e-03	,2
EU12	,Raw	,PBCA	,1993	,8.562441e+02	,8.848019e-03	,6.256494e-03	,2
EU12	,Raw	,PBCA	,1994	,8.357824e+02	,9.946798e-03	,7.033449e-03	,2
EU12	,Raw	,PBCA	,1995	,8.189080e+02	,4.538118e-02	,4.414265e-02	,5
EU12	,Raw	,PBCA	,1996	,8.434371e+02	,4.399018e-02	,4.301432e-02	,5
EU12	,Raw	,PBCA	,1997	,8.160879e+02	,4.585444e-02	,4.444255e-02	,5
EU12	,Raw	,PBCA	,1998	,7.651573e+02	,4.696607e-02	,4.505503e-02	,5
EU12	,Raw	,PBCA	,1999	,7.237513e+02	,4.615946e-02	,4.380002e-02	,5
EU12	,Raw	,PBCA	,2000	,7.143369e+02	,4.567962e-02	,4.556722e-02	,5
EU12	,Raw	,PBCA	,2001	,7.258432e+02	,4.237635e-02	,4.197736e-02	,5
EU12	,Raw	,PBCA	,2002	,7.091917e+02	,4.140189e-02	,4.005431e-02	,5
EU12	,Raw	,PBCA	,2003	,7.385370e+02	,4.176518e-02	,4.075264e-02	,5
EU12	,Raw	,PBCA	,2004	,7.395278e+02	,4.073990e-02	,3.995286e-02	,5
EU12	,Raw	,PBCA	,2005	,7.365229e+02	,4.207997e-02	,4.169577e-02	,5
EU12	,Raw	,PBCA	,2006	,7.534609e+02	,4.518633e-02	,4.432728e-02	,5
EU12	,Raw	,PBCA	,2007	,7.603980e+02	,4.874031e-02	,4.833533e-02	,5
EU12	,Raw	,PBCA	,2008	,7.430328e+02	,4.856702e-02	,4.807366e-02	,5
EU12	,Raw	,PBCA	,2009	,6.868093e+02	,3.635045e-02	,3.520698e-02	,5
EU12	,Raw	,PBCA	,2010	,7.213574e+02	,3.183394e-02	,2.898852e-02	,4
EU12	,Raw	,PBCA	,2011	,7.224252e+02	,3.522336e-02	,3.289566e-02	,4
EU12	,Raw	,PBCA	,2012	,7.142007e+02	,2.780629e-02	,2.436129e-02	,3
EU12	,Raw	,PBCA	,2013	,6.864050e+02	,2.582498e-02	,2.269320e-02	,3
EU12	,Raw	,PBCA	,2014	,6.687950e+02	,2.582952e-02	,2.237439e-02	,3
EU12	,Raw	,PBCA	,2015	,6.779998e+02	,3.286323e-02	,2.907246e-02	,3
EU12	,Raw	,PBCA	,2016	,6.791307e+02	,2.624441e-02	,1.855760e-02	,2
North America	,Raw	,PBCA	,1960	,3.145398e+03	,0	,0	,1
North America	,Raw	,PBCA	,1961	,3.138648e+03	,0	,0	,1
North America	,Raw	,PBCA	,1962	,3.257160e+03	,0	,0	,1
North America	,Raw	,PBCA	,1963	,3.395443e+03	,0	,0	,1
North America	,Raw	,PBCA	,1964	,3.567260e+03	,0	,0	,1
North America	,Raw	,PBCA	,1965	,3.718222e+03	,0	,0	,1
North America	,Raw	,PBCA	,1966	,3.902085e+03	,0	,0	,1
North America	,Raw	,PBCA	,1967	,4.068969e+03	,0	,0	,1
North America	,Raw	,PBCA	,1968	,4.229897e+03	,0	,0	,1
North America	,Raw	,PBCA	,1969	,4.435952e+03	,0	,0	,1
North America	,Raw	,PBCA	,1970	,4.943072e+03	,4.495025e-02	,3.178463e-02	,2
North America	,Raw	,PBCA	,1971	,4.898711e+03	,1.716491e-02	,1.213742e-02	,2
North America	,Raw	,PBCA	,1972	,5.161936e+03	,2.223486e-02	,1.572242e-02	,2
North America	,Raw	,PBCA	,1973	,5.388525e+03	,2.358387e-02	,1.667631e-02	,2
North America	,Raw	,PBCA	,1974	,5.239054e+03	,2.462846e-02	,1.741495e-02	,2
North America	,Raw	,PBCA	,1975	,5.041110e+03	,1.901291e-02	,1.344416e-02	,2
North America	,Raw	,PBCA	,1976	,5.319800e+03	,3.177243e-02	,2.246650e-02	,2
North America	,Raw	,PBCA	,1977	,5.483083e+03	,3.462447e-02	,2.448320e-02	,2
North America	,Raw	,PBCA	,1978	,5.586487e+03	,1.407469e-02	,9.952308e-03	,2
North America	,Raw	,PBCA	,1979	,5.649888e+03	,1.583264e-02	,1.119537e-02	,2
North America	,Raw	,PBCA	,1980	,5.474531e+03	,9.218806e-03	,6.518680e-03	,2
North America	,Raw	,PBCA	,1981	,5.341458e+03	,2.417178e-02	,1.709203e-02	,2
North America	,Raw	,PBCA	,1982	,5.097241e+03	,1.958314e-02	,1.384737e-02	,2
North America	,Raw	,PBCA	,1983	,5.074241e+03	,1.302559e-02	,9.210483e-03	,2
North America	,Raw	,PBCA	,1984	,5.269454e+03	,2.496731e-02	,1.765456e-02	,2
North America	,Raw	,PBCA	,1985	,5.296387e+03	,2.575382e-02	,1.821070e-02	,2
North America	,Raw	,PBCA	,1986	,5.269311e+03	,2.084601e-02	,1.474036e-02	,2
North America	,Raw	,PBCA	,1987	,5.478180e+03	,1.390637e-02	,9.833291e-03	,2
North America	,Raw	,PBCA	,1988	,5.722189e+03	,1.684219e-02	,1.190922e-02	,2
North America	,Raw	,PBCA	,1989	,5.829941e+03	,1.230640e-02	,8.701942e-03	,2
North America	,Raw	,PBCA	,1990	,5.829360e+03	,1.980680e-02	,1.400552e-02	,2
North America	,Raw	,PBCA	,1991	,5.794859e+03	,1.696668e-02	,1.199725e-02	,2
North America	,Raw	,PBCA	,1992	,5.898930e+03	,2.042412e-02	,1.444203e-02	,2
North America	,Raw	,PBCA	,1993	,6.008221e+03	,2.139820e-02	,1.513081e-02	,2
North America	,Raw	,PBCA	,1994	,6.132738e+03	,2.029208e-02	,1.434867e-02	,2
North America	,Raw	,PBCA	,1995	,5.914044e+03	,5.532005e-02	,5.339093e-02	,5
North America	,Raw	,PBCA	,1996	,6.101711e+03	,5.701090e-02	,5.482465e-02	,5
North America	,Raw	,PBCA	,1997	,6.286668e+03	,5.183857e-02	,4.881701e-02	,5
North America	,Raw	,PBCA	,1998	,6.338950e+03	,5.200478e-02	,5.013036e-02	,5
North America	,Raw	,PBCA	,1999	,6.398374e+03	,5.068505e-02	,4.981584e-02	,5
North America	,Raw	,PBCA	,2000	,6.625622e+03	,5.021076e-02	,4.863787e-02	,5
North America	,Raw	,PBCA	,2001	,6.574275e+03	,4.696806e-02	,4.486979e-02	,5
North America	,Raw	,PBCA	,2002	,6.538431e+03	,5.241513e-02	,5.096106e-02	,5
North America	,Raw	,PBCA	,2003	,6.636149e+03	,5.207614e-02	,5.024718e-02	,5
North America	,Raw	,PBCA	,2004	,6.714900e+03	,5.502081e-02	,5.253092e-02	,5
North America	,Raw	,PBCA	,2005	,6.756573e+03	,5.348208e-02	,5.102176e-02	,5
North America	,Raw	,PBCA	,2006	,6.667950e+03	,5.450572e-02	,5.206938e-02	,5
North America	,Raw	,PBCA	,2007	,6.799562e+03	,4.967862e-02	,4.782476e-02	,5
North America	,Raw	,PBCA	,2008	,6.601389e+03	,5.034509e-02	,4.844128e-02	,5
North America	,Raw	,PBCA	,2009	,6.164052e+03	,4.660947e-02	,4.531308e-02	,5
North America	,Raw	,PBCA	,2010	,6.533014e+03	,2.351562e-02	,2.156486e-02	,4
North America	,Raw	,PBCA	,2011	,6.427676e+03	,2.474273e-02	,2.302363e-02	,4
North America	,Raw	,PBCA	,2012	,6.303540e+03	,1.907353e-02	,1.611904e-02	,3
North America	,Raw	,PBCA	,2013	,6.414803e+03	,2.392468e-02	,1.892456e-02	,3
North America	,Raw	,PBCA	,2014	,6.467736e+03	,2.181806e-02	,1.760949e-02	,3
North America	,Raw	,PBCA	,2015	,6.307819e+03	,2.306425e-02	,1.875942e-02	,3
North America	,Raw	,PBCA	,2016	,6.259708e+03	,2.840495e-02	,2.008533e-02	,2
EU28	,Raw	,PBCA	,1960	,2.645188e+03	,0	,0	,1
EU28	,Raw	,PBCA	,1961	,2.739401e+03	,0	,0	,1
EU28	,Raw	,PBCA	,1962	,2.898204e+03	,0	,0	,1
EU28	,Raw	,PBCA	,1963	,3.096111e+03	,0	,0	,1
EU28	,Raw	,PBCA	,1964	,3.211239e+03	,0	,0	,1
EU28	,Raw	,PBCA	,1965	,3.269236e+03	,0	,0	,1
EU28	,Raw	,PBCA	,1966	,3.324322e+03	,0	,0	,1
EU28	,Raw	,PBCA	,1967	,3.359622e+03	,0	,0	,1
EU28	,Raw	,PBCA	,1968	,3.545751e+03	,0	,0	,1
EU28	,Raw	,PBCA	,1969	,3.768941e+03	,0	,0	,1
EU28	,Raw	,PBCA	,1970	,4.103841e+03	,5.638383e-02	,3.986939e-02	,2
EU28	,Raw	,PBCA	,1971	,4.144415e+03	,3.866679e-02	,2.734155e-02	,2
EU28	,Raw	,PBCA	,1972	,4.261221e+03	,3.834310e-02	,2.711266e-02	,2
EU28	,Raw	,PBCA	,1973	,4.468967e+03	,4.063546e-02	,2.873361e-02	,2
EU28	,Raw	,PBCA	,1974	,4.378415e+03	,3.230487e-02	,2.284299e-02	,2
EU28	,Raw	,PBCA	,1975	,4.270838e+03	,3.116998e-02	,2.204051e-02	,2
EU28	,Raw	,PBCA	,1976	,4.541639e+03	,2.408750e-02	,1.703244e-02	,2
EU28	,Raw	,PBCA	,1977	,4.515867e+03	,2.925133e-02	,2.068381e-02	,2
EU28	,Raw	,PBCA	,1978	,4.643180e+03	,2.677137e-02	,1.893021e-02	,2
EU28	,Raw	,PBCA	,1979	,4.821064e+03	,2.832624e-02	,2.002967e-02	,2
EU28	,Raw	,PBCA	,1980	,4.698027e+03	,2.376354e-02	,1.680336e-02	,2
EU28	,Raw	,PBCA	,1981	,4.482182e+03	,2.964539e-02	,2.096246e-02	,2
EU28	,Raw	,PBCA	,1982	,4.371868e+03	,2.817137e-02	,1.992017e-02	,2
EU28	,Raw	,PBCA	,1983	,4.332364e+03	,2.960801e-02	,2.093602e-02	,2
EU28	,Raw	,PBCA	,1984	,4.345893e+03	,2.965617e-02	,2.097008e-02	,2
EU28	,Raw	,PBCA	,1985	,4.411149e+03	,2.228494e-02	,1.575783e-02	,2
EU28	,Raw	,PBCA	,1986	,4.422687e+03	,2.612109e-02	,1.847040e-02	,2
EU28	,Raw	,PBCA	,1987	,4.466085e+03	,2.643064e-02	,1.868928e-02	,2
EU28	,Raw	,PBCA	,1988	,4.441552e+03	,3.282914e-02	,2.321371e-02	,2
EU28	,Raw	,PBCA	,1989	,4.470459e+03	,2.324871e-02	,1.643932e-02	,2
EU28	,Raw	,PBCA	,1990	,4.432516e+03	,1.493571e-02	,1.056114e-02	,2
EU28	,Raw	,PBCA	,1991	,4.377127e+03	,1.482902e-02	,1.048570e-02	,2
EU28	,Raw	,PBCA	,1992	,4.224341e+03	,1.828472e-02	,1.292925e-02	,2
EU28	,Raw	,PBCA	,1993	,4.135064e+03	,2.048931e-02	,1.448813e-02	,2
EU28	,Raw	,PBCA	,1994	,4.117433e+03	,1.960074e-02	,1.385982e-02	,2
EU28	,Raw	,PBCA	,1995	,4.089972e+03	,4.198954e-02	,4.184274e-02	,5
EU28	,Raw	,PBCA	,1996	,4.204010e+03	,4.084682e-02	,4.089903e-02	,5
EU28	,Raw	,PBCA	,1997	,4.119030e+03	,4.202355e-02	,4.229656e-02	,5
EU28	,Raw	,PBCA	,1998	,4.121930e+03	,4.136218e-02	,4.172409e-02	,5
EU28	,Raw	,PBCA	,1999	,4.062688e+03	,4.338406e-02	,4.383468e-02	,5
EU28	,Raw	,PBCA	,2000	,4.054093e+03	,3.522289e-02	,3.453762e-02	,5
EU28	,Raw	,PBCA	,2001	,4.126260e+03	,3.236383e-02	,3.197979e-02	,5
EU28	,Raw	,PBCA	,2002	,4.101884e+03	,3.333242e-02	,3.294375e-02	,5
EU28	,Raw	,PBCA	,2003	,4.197436e+03	,3.139904e-02	,3.108610e-02	,5
EU28	,Raw	,PBCA	,2004	,4.221713e+03	,3.583305e-02	,3.571178e-02	,5
EU28	,Raw	,PBCA	,2005	,4.205708e+03	,3.688908e-02	,3.716790e-02	,5
EU28	,Raw	,PBCA	,2006	,4.216660e+03	,3.840556e-02	,3.878568e-02	,5
EU28	,Raw	,PBCA	,2007	,4.173393e+03	,4.007749e-02	,4.046096e-02	,5
EU28	,Raw	,PBCA	,2008	,4.089049e+03	,3.962870e-02	,3.990550e-02	,5
EU28	,Raw	,PBCA	,2009	,3.782940e+03	,3.973299e-02	,3.826800e-02	,5
EU28	,Raw	,PBCA	,2010	,3.908806e+03	,4.602889e-02	,4.388493e-02	,4
EU28	,Raw	,PBCA	,2011	,3.768343e+03	,4.623975e-02	,4.402174e-02	,4
EU28	,Raw	,PBCA	,2012	,3.790207e+03	,2.771449e-02	,2.303770e-02	,3
EU28	,Raw	,PBCA	,2013	,3.702371e+03	,2.974849e-02	,2.487607e-02	,3
EU28	,Raw	,PBCA	,2014	,3.523194e+03	,3.389354e-02	,2.926221e-02	,3
EU28	,Raw	,PBCA	,2015	,3.569550e+03	,3.620084e-02	,3.060713e-02	,3
EU28	,Raw	,PBCA	,2016	,3.610840e+03	,4.222418e-02	,2.985700e-02	,2
Global	,Raw	,PBCA	,1960	,9.412816e+03	,0	,0	,1
Global	,Raw	,PBCA	,1961	,9.453120e+03	,0	,0	,1
Global	,Raw	,PBCA	,1962	,9.841504e+03	,0	,0	,1
Global	,Raw	,PBCA	,1963	,1.038011e+04	,0	,0	,1
Global	,Raw	,PBCA	,1964	,1.097368e+04	,0	,0	,1
Global	,Raw	,PBCA	,1965	,1.146832e+04	,0	,0	,1
Global	,Raw	,PBCA	,1966	,1.204723e+04	,0	,0	,1
Global	,Raw	,PBCA	,1967	,1.243195e+04	,0	,0	,1
Global	,Raw	,PBCA	,1968	,1.306582e+04	,0	,0	,1
Global	,Raw	,PBCA	,1969	,1.384992e+04	,0	,0	,1
Global	,Raw	,PBCA	,1970	,1.485019e+04	,0	,0	,1
Global	,Raw	,PBCA	,1971	,1.541811e+04	,0	,0	,1
Global	,Raw	,PBCA	,1972	,1.603366e+04	,0	,0	,1
Global	,Raw	,PBCA	,1973	,1.690570e+04	,0	,0	,1
Global	,Raw	,PBCA	,1974	,1.693867e+04	,0	,0	,1
Global	,Raw	,PBCA	,1975	,1.683974e+04	,0	,0	,1
Global	,Raw	,PBCA	,1976	,1.782170e+04	,0	,0	,1
Global	,Raw	,PBCA	,1977	,1.837862e+04	,0	,0	,1
Global	,Raw	,PBCA	,1978	,1.859114e+04	,0	,0	,1
Global	,Raw	,PBCA	,1979	,1.962805e+04	,0	,0	,1
Global	,Raw	,PBCA	,1980	,1.942286e+04	,0	,0	,1
Global	,Raw	,PBCA	,1981	,1.882563e+04	,0	,0	,1
Global	,Raw	,PBCA	,1982	,1.866442e+04	,0	,0	,1
Global	,Raw	,PBCA	,1983	,1.859480e+04	,0	,0	,1
Global	,Raw	,PBCA	,1984	,1.926531e+04	,0	,0	,1
Global	,Raw	,PBCA	,1985	,1.984789e+04	,0	,0	,1
Global	,Raw	,PBCA	,1986	,2.045611e+04	,0	,0	,1
Global	,Raw	,PBCA	,1987	,2.097640e+04	,0	,0	,1
Global	,Raw	,PBCA	,1988	,2.174950e+04	,0	,0	,1
Global	,Raw	,PBCA	,1989	,2.222582e+04	,0	,0	,1
Global	,Raw	,PBCA	,1990	,2.222034e+04	,0	,0	,1
Global	,Raw	,PBCA	,1991	,2.247115e+04	,0	,0	,1
Global	,Raw	,PBCA	,1992	,2.201978e+04	,1.456081e-02	,1.029605e-02	,2
Global	,Raw	,PBCA	,1993	,2.207951e+04	,8.581859e-03	,6.068290e-03	,2
Global	,Raw	,PBCA	,1994	,2.237824e+04	,1.401732e-02	,9.911741e-03	,2
Global	,Raw	,PBCA	,1995	,2.193370e+04	,4.923532e-02	,4.916407e-02	,5
Global	,Raw	,PBCA	,1996	,2.244736e+04	,4.589773e-02	,4.607069e-02	,5
Global	,Raw	,PBCA	,1997	,2.272979e+04	,4.929194e-02	,4.950879e-02	,5
Global	,Raw	,PBCA	,1998	,2.283676e+04	,4.812951e-02	,4.822515e-02	,5
Global	,Raw	,PBCA	,1999	,2.296762e+04	,4.508976e-02	,4.447270e-02	,5
Global	,Raw	,PBCA	,2000	,2.367960e+04	,4.516138e-02	,4.429153e-02	,5
Global	,Raw	,PBCA	,2001	,2.400228e+04	,4.932123e-02	,4.911518e-02	,5
Global	,Raw	,PBCA	,2002	,2.439144e+04	,4.956791e-02	,4.905577e-02	,5
Global	,Raw	,PBCA	,2003	,2.554234e+04	,5.335768e-02	,5.330305e-02	,5
Global	,Raw	,PBCA	,2004	,2.673864e+04	,5.378708e-02	,5.376407e-02	,5
Global	,Raw	,PBCA	,2005	,2.769245e+04	,5.691345e-02	,5.679792e-02	,5
Global	,Raw	,PBCA	,2006	,2.860084e+04	,5.986096e-02	,5.958762e-02	,5
Global	,Raw	,PBCA	,2007	,2.954101e+04	,5.801522e-02	,5.605550e-02	,5
Global	,Raw	,PBCA	,2008	,2.993773e+04	,6.157319e-02	,6.119850e-02	,5
Global	,Raw	,PBCA	,2009	,2.957042e+04	,6.587389e-02	,6.542305e-02	,5
Global	,Raw	,PBCA	,2010	,3.180898e+04	,5.457929e-02	,4.996445e-02	,4
Global	,Raw	,PBCA	,2011	,3.288935e+04	,5.884374e-02	,5.429010e-02	,4
Global	,Raw	,PBCA	,2012	,3.423026e+04	,3.071931e-02	,2.590859e-02	,3
Global	,Raw	,PBCA	,2013	,3.476999e+04	,2.629011e-02	,2.277382e-02	,3
Global	,Raw	,PBCA	,2014	,3.509148e+04	,2.626354e-02	,2.309077e-02	,3
Global	,Raw	,PBCA	,2015	,3.506722e+04	,2.496377e-02	,2.182914e-02	,3
Global	,Raw	,PBCA	,2016	,3.532532e+04	,3.431965e-02	,2.426766e-02	,2
AUS	,Raw	,PBCA	,1960	,8.811890e+01	,0	,0	,1
AUS	,Raw	,PBCA	,1961	,9.050390e+01	,0	,0	,1
AUS	,Raw	,PBCA	,1962	,9.482346e+01	,0	,0	,1
AUS	,Raw	,PBCA	,1963	,1.009343e+02	,0	,0	,1
AUS	,Raw	,PBCA	,1964	,1.088758e+02	,0	,0	,1
AUS	,Raw	,PBCA	,1965	,1.208527e+02	,0	,0	,1
AUS	,Raw	,PBCA	,1966	,1.202193e+02	,0	,0	,1
AUS	,Raw	,PBCA	,1967	,1.291442e+02	,0	,0	,1
AUS	,Raw	,PBCA	,1968	,1.344969e+02	,0	,0	,1
AUS	,Raw	,PBCA	,1969	,1.421238e+02	,0	,0	,1
AUS	,Raw	,PBCA	,1970	,1.568169e+02	,8.420443e-02	,5.954152e-02	,2
AUS	,Raw	,PBCA	,1971	,1.601518e+02	,6.642476e-02	,4.696940e-02	,2
AUS	,Raw	,PBCA	,1972	,1.662448e+02	,7.578915e-02	,5.359102e-02	,2
AUS	,Raw	,PBCA	,1973	,1.778162e+02	,5.558357e-02	,3.930352e-02	,2
AUS	,Raw	,PBCA	,1974	,1.801682e+02	,6.262891e-02	,4.428532e-02	,2
AUS	,Raw	,PBCA	,1975	,1.854960e+02	,7.457785e-02	,5.273450e-02	,2
AUS	,Raw	,PBCA	,1976	,1.861483e+02	,9.172642e-02	,6.486037e-02	,2
AUS	,Raw	,PBCA	,1977	,1.990789e+02	,8.150928e-02	,5.763576e-02	,2
AUS	,Raw	,PBCA	,1978	,2.055811e+02	,2.587169e-02	,1.829405e-02	,2
AUS	,Raw	,PBCA	,1979	,2.095968e+02	,3.189595e-02	,2.255384e-02	,2
AUS	,Raw	,PBCA	,1980	,2.226420e+02	,1.340899e-02	,9.481589e-03	,2
AUS	,Raw	,PBCA	,1981	,2.279703e+02	,1.341396e-02	,9.485101e-03	,2
AUS	,Raw	,PBCA	,1982	,2.330698e+02	,4.968429e-03	,3.513210e-03	,2
AUS	,Raw	,PBCA	,1983	,2.218795e+02	,1.851909e-02	,1.309498e-02	,2
AUS	,Raw	,PBCA	,1984	,2.308336e+02	,3.386509e-02	,2.394624e-02	,2
AUS	,Raw	,PBCA	,1985	,2.407900e+02	,1.162817e-03	,8.222360e-04	,2
AUS	,Raw	,PBCA	,1986	,2.399486e+02	,1.334306e-03	,9.434967e-04	,2
AUS	,Raw	,PBCA	,1987	,2.540081e+02	,1.025613e-02	,7.252178e-03	,2
AUS	,Raw	,PBCA	,1988	,2.605034e+02	,2.037949e-03	,1.441047e-03	,2
AUS	,Raw	,PBCA	,1989	,2.767693e+02	,3.660112e-03	,2.588090e-03	,2
AUS	,Raw	,PBCA	,1990	,2.783782e+02	,2.346430e-04	,1.659177e-04	,2
AUS	,Raw	,PBCA	,1991	,2.803867e+02	,2.594116e-03	,1.834317e-03	,2
AUS	,Raw	,PBCA	,1992	,2.845021e+02	,2.038352e-03	,1.441333e-03	,2
AUS	,Raw	,PBCA	,1993	,2.886914e+02	,2.662094e-03	,1.882384e-03	,2
AUS	,Raw	,PBCA	,1994	,2.935133e+02	,2.415402e-03	,1.707947e-03	,2
AUS	,Raw	,PBCA	,1995	,2.931291e+02	,3.965997e-02	,3.958693e-02	,5
AUS	,Raw	,PBCA	,1996	,3.023992e+02	,3.658277e-02	,3.574102e-02	,5
AUS	,Raw	,PBCA	,1997	,3.109376e+02	,3.872437e-02	,3.857429e-02	,5
AUS	,Raw	,PBCA	,1998	,3.292450e+02	,3.597724e-02	,3.549211e-02	,5
AUS	,Raw	,PBCA	,1999	,3.371809e+02	,3.576480e-02	,3.611229e-02	,5
AUS	,Raw	,PBCA	,2000	,3.433897e+02	,3.363904e-02	,3.402346e-02	,5
AUS	,Raw	,PBCA	,2001	,3.521880e+02	,3.506120e-02	,3.457376e-02	,5
AUS	,Raw	,PBCA	,2002	,3.586611e+02	,3.945728e-02	,3.723032e-02	,5
AUS	,Raw	,PBCA	,2003	,3.637999e+02	,4.545671e-02	,4.366699e-02	,5
AUS	,Raw	,PBCA	,2004	,3.772098e+02	,4.714920e-02	,4.468756e-02	,5
AUS	,Raw	,PBCA	,2005	,3.832849e+02	,4.296068e-02	,3.882053e-02	,5
AUS	,Raw	,PBCA	,2006	,3.872132e+02	,3.384839e-02	,3.258445e-02	,5
AUS	,Raw	,PBCA	,2007	,3.954197e+02	,4.995490e-02	,4.682163e-02	,5
